,year,borough,Post Type,Like,Retweet,Reply,Post Type_image,Post Type_text,Post Type_video,Police force,Contact / Interact,London,Project Servator,Local,Missing person,Crime,Arrest / Results,Traffic,Drugs
6077,2019,Bromley,text,2,1,,0,1,0,1,1,1,0,0,0,1,0,1,0
6078,2019,Bromley,image,,1,,1,0,0,1,1,0,0,0,0,1,0,1,0
6079,2019,Bromley,text,25,29,5,0,1,0,1,0,0,0,0,0,0,1,0,0
6080,2019,Bromley,text,19,4,7,0,1,0,1,0,0,0,0,0,0,1,0,0
6081,2019,Bromley,image,,,,1,0,0,1,1,1,0,0,0,0,0,0,0
6082,2019,Bromley,text,,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
6083,2019,Bromley,image,3,3,,1,0,0,0,0,1,0,0,0,1,0,0,0
6084,2019,Bromley,image,,,,1,0,0,1,0,0,0,0,0,0,0,0,0
6085,2019,Bromley,image,3,,,1,0,0,1,0,0,0,0,0,0,0,0,0
6086,2019,Bromley,video,,4,,0,0,1,0,0,0,0,0,0,0,0,0,0
6087,2019,Bromley,video,,,,0,0,1,0,0,0,0,0,0,0,0,0,0
6088,2019,Bromley,video,4,,,0,0,1,1,0,0,0,0,0,0,0,0,0
6089,2019,Bromley,text,,5,,0,1,0,1,1,0,0,0,0,0,0,0,0
6090,2019,Bromley,image,15,3,,1,0,0,1,0,1,1,0,0,0,1,0,0
6091,2019,Bromley,text,,,,0,1,0,1,1,0,0,0,0,0,0,0,0
6092,2019,Bromley,text,37,5,1,0,1,0,0,1,0,0,1,0,1,1,0,0
6093,2019,Bromley,text,13,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6094,2019,Bromley,video,1,3,,0,0,1,0,0,0,0,0,0,0,0,0,0
6095,2019,Bromley,video,3,,,0,0,1,1,0,1,0,0,0,0,0,0,0
6096,2019,Bromley,image,8,,,1,0,0,1,1,1,1,0,0,0,0,0,0
6097,2019,Bromley,image,3,27,,1,0,0,0,0,0,0,1,0,0,0,0,0
6098,2019,Bromley,image,,2,,1,0,0,0,0,0,0,1,0,1,0,0,0
6099,2019,Bromley,image,1,9,2,1,0,0,0,0,0,0,1,0,1,0,0,0
6100,2019,Bromley,image,,5,,1,0,0,0,1,0,0,1,0,1,0,1,0
6101,2019,Bromley,image,,9,,1,0,0,0,1,0,0,1,0,1,0,0,0
6102,2019,Bromley,image,,4,,1,0,0,0,0,0,0,0,0,0,0,1,0
6103,2019,Bromley,image,5,2,,1,0,0,1,1,1,0,0,0,0,0,1,0
6104,2019,Bromley,image,19,3,,1,0,0,1,0,0,0,0,0,1,1,1,0
6105,2019,Bromley,image,6,14,,1,0,0,1,1,0,0,0,0,0,0,1,0
6106,2019,Bromley,text,,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0
6107,2019,Bromley,image,11,40,,1,0,0,0,0,0,0,1,0,0,0,0,0
6108,2019,Bromley,text,4,,,0,1,0,1,0,1,0,0,0,0,0,0,0
6109,2019,Bromley,text,1,1,,0,1,0,1,1,1,0,0,0,0,0,0,0
6110,2019,Bromley,text,,,,0,1,0,1,1,0,0,0,0,0,0,0,0
6111,2019,Bromley,text,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
6112,2019,Bromley,text,,3,,0,1,0,1,1,0,0,0,0,0,0,0,0
6113,2019,Bromley,text,,1,,0,1,0,1,0,0,0,0,0,0,0,0,0
6114,2019,Bromley,text,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
6115,2019,Bromley,text,,1,,0,1,0,1,1,0,0,0,0,1,0,1,0
6116,2019,Bromley,text,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
6117,2019,Bromley,text,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
6118,2019,Bromley,text,,2,,0,1,0,1,1,0,0,0,0,0,0,0,0
6119,2019,Bromley,image,3,9,,1,0,0,0,0,0,0,1,0,0,0,0,0
6120,2019,Bromley,image,,3,,1,0,0,1,1,0,0,0,0,1,0,1,0
6121,2019,Bromley,text,5,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6122,2019,Bromley,image,7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6123,2019,Bromley,image,123,40,10,1,0,0,0,0,0,0,0,0,1,0,1,0
6124,2019,Bromley,image,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
6125,2019,Bromley,video,4,3,,0,0,1,0,0,0,0,0,0,0,0,0,0
6126,2019,Bromley,text,7,1,,0,1,0,1,1,0,0,0,0,0,1,0,0
6127,2019,Bromley,text,9,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0
6128,2019,Bromley,image,34,8,2,1,0,0,1,0,1,1,0,0,1,1,1,0
6129,2019,Bromley,image,39,12,2,1,0,0,0,0,0,0,0,0,1,0,1,0
6130,2019,Bromley,image,1,7,,1,0,0,0,0,0,0,0,0,0,0,0,0
6131,2019,Bromley,text,,11,1,0,1,0,0,0,0,0,1,1,0,0,0,0
6132,2019,Bromley,text,34,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0
6133,2019,Bromley,text,1K,130,19,0,1,0,0,1,0,0,0,0,0,0,0,0
6134,2019,Bromley,text,17,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6135,2019,Bromley,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6136,2019,Bromley,image,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6137,2019,Bromley,image,4,1,,1,0,0,1,1,0,0,0,0,0,0,0,0
6138,2019,Bromley,text,13,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
6139,2019,Bromley,text,17,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0
6140,2019,Bromley,text,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6141,2019,Bromley,text,1,,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6142,2019,Bromley,image,157,58,35,1,0,0,0,1,0,0,1,0,0,1,1,0
6143,2019,Bromley,text,1,,,0,1,0,0,1,0,0,0,0,0,0,1,0
6144,2019,Bromley,text,6,12,2,0,1,0,0,0,0,0,1,0,0,0,1,0
6145,2019,Bromley,text,1,,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6146,2019,Bromley,image,15,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6147,2019,Bromley,text,3,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6148,2019,Bromley,text,12,1,,0,1,0,1,0,0,0,0,0,1,1,1,1
6149,2019,Bromley,image,87,23,10,1,0,0,0,1,0,0,0,0,1,0,0,1
6150,2019,Bromley,image,8,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6151,2019,Bromley,text,4,46,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6152,2019,Bromley,image,13,2,,1,0,0,1,0,0,0,0,0,0,0,0,0
6153,2019,Bromley,image,29,6,3,1,0,0,0,0,0,0,0,0,0,1,1,0
6154,2019,Bromley,text,7,,,0,1,0,1,0,0,0,0,0,0,0,0,0
6155,2019,Bromley,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6156,2019,Bromley,image,53,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0
6157,2019,Bromley,image,37,14,3,1,0,0,1,0,0,1,0,1,0,1,0,0
6158,2019,Bromley,image,11,38,5,1,0,0,0,0,0,0,0,0,0,0,0,0
6159,2020,Bromley,text,3,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6160,2020,Bromley,video,9,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0
6161,2020,Bromley,image,78,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6162,2020,Bromley,image,47,9,3,1,0,0,1,0,0,0,1,0,0,0,0,0
6163,2020,Bromley,video,20,3,,0,0,1,0,0,0,0,1,0,0,0,0,0
6164,2020,Bromley,image,2,1,,1,0,0,0,0,0,0,0,0,0,0,1,0
6165,2020,Bromley,image,12,,,1,0,0,1,0,0,0,0,0,1,1,1,0
6166,2020,Bromley,image,6,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
6167,2020,Bromley,image,5,4,,1,0,0,1,0,0,0,0,0,1,0,0,0
6168,2020,Bromley,image,15,,,1,0,0,1,0,0,0,0,0,1,1,1,1
6169,2020,Bromley,image,54,13,4,1,0,0,1,0,0,0,1,0,1,0,0,0
6170,2020,Bromley,image,20,5,2,1,0,0,1,0,0,0,0,0,0,0,1,0
6171,2020,Bromley,image,14,38,2,1,0,0,1,1,0,0,0,0,0,1,0,0
6172,2020,Bromley,text,12,2,3,0,1,0,1,0,0,0,1,0,1,0,0,0
6173,2020,Bromley,image,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0
6174,2020,Bromley,image,34,5,1,1,0,0,1,0,0,0,1,0,1,0,0,0
6175,2020,Bromley,text,30,7,1,0,1,0,1,1,0,0,0,0,1,1,0,0
6176,2020,Bromley,image,9,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0
6177,2020,Bromley,image,3,7,1,1,0,0,0,0,0,0,1,0,1,0,0,0
6178,2020,Bromley,image,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6179,2020,Bromley,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6180,2020,Bromley,image,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6181,2020,Bromley,text,8,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6182,2020,Bromley,image,22,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0
6183,2020,Bromley,image,23,17,6,1,0,0,0,0,0,0,0,0,0,0,1,0
6184,2020,Bromley,image,2,23,,1,0,0,0,1,0,0,0,1,0,0,0,0
6185,2020,Bromley,image,9,5,,1,0,0,1,0,0,0,0,0,1,0,0,0
6186,2020,Bromley,image,11,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
6187,2020,Bromley,image,41,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0
6188,2020,Bromley,image,28,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0
6189,2020,Bromley,image,23,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0
6190,2020,Bromley,video,25,2,2,0,0,1,1,0,1,0,0,0,0,1,0,0
6191,2020,Bromley,image,14,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0
6192,2020,Bromley,text,7,3,,0,1,0,1,0,0,0,1,0,1,0,0,0
6193,2020,Bromley,image,9,38,2,1,0,0,0,1,0,0,0,1,0,0,1,0
6194,2020,Bromley,image,3,20,,1,0,0,0,1,0,0,1,1,0,0,0,0
6195,2020,Bromley,text,33,13,10,0,1,0,1,1,0,0,1,0,0,1,1,0
6196,2020,Bromley,image,3,3,10,1,0,0,0,1,0,0,0,0,1,1,1,0
6197,2020,Bromley,image,8,5,,1,0,0,1,1,0,0,0,0,1,1,0,0
6198,2020,Bromley,text,5,17,4,0,1,0,1,1,0,0,0,0,0,0,0,0
6199,2020,Bromley,text,3,,,0,1,0,0,0,0,0,0,0,1,1,0,0
6200,2020,Bromley,text,3,4,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6201,2020,Bromley,text,6,4,,0,1,0,0,1,0,0,0,0,1,1,1,0
6202,2020,Bromley,text,1,,2,0,1,0,0,1,0,0,0,0,0,1,0,0
6203,2020,Bromley,image,10,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0
6204,2020,Bromley,text,4,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0
6205,2020,Bromley,image,7,1,4,1,0,0,1,0,0,0,1,0,0,1,1,1
6206,2020,Bromley,image,83,20,13,1,0,0,1,0,0,0,0,0,0,1,0,0
6207,2020,Bromley,text,1,,2,0,1,0,0,0,0,0,0,0,0,1,0,0
6208,2020,Bromley,image,41,17,14,1,0,0,1,0,0,0,0,0,1,1,1,0
6209,2020,Bromley,image,218,283,43,1,0,0,0,1,0,0,0,0,1,0,1,0
6210,2020,Bromley,text,13,,4,0,1,0,1,0,0,0,0,0,0,0,0,0
6211,2020,Bromley,text,,,,0,1,0,0,0,0,0,0,0,0,0,1,0
6212,2020,Bromley,text,1,,3,0,1,0,0,0,0,0,0,0,0,0,1,0
6213,2020,Bromley,image,36,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0
6214,2020,Bromley,image,19,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0
6215,2020,Bromley,text,4,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
6216,2020,Bromley,text,4,,,0,1,0,1,0,0,0,1,0,0,0,0,0
6217,2020,Bromley,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6218,2020,Bromley,image,11,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0
6219,2020,Bromley,text,4,17,,0,1,0,0,1,0,0,0,1,0,0,1,0
6220,2020,Bromley,image,8,1,,1,0,0,0,0,1,0,0,0,1,0,0,0
6221,2020,Bromley,text,25,6,2,0,1,0,0,1,0,0,1,1,0,1,0,0
6222,2020,Bromley,video,2,3,,0,0,1,0,0,1,0,0,0,1,0,0,0
6223,2020,Bromley,text,,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
6224,2020,Bromley,image,5,1,,1,0,0,0,0,1,0,0,0,1,0,0,0
6225,2020,Bromley,video,,1,,0,0,1,0,0,1,0,0,0,1,0,0,0
6226,2020,Bromley,text,2,,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6227,2020,Bromley,text,1,8,,0,1,0,0,1,0,0,1,0,0,0,0,0
6228,2020,Bromley,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6229,2020,Bromley,image,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6230,2020,Bromley,image,31,1,,1,0,0,1,0,0,0,0,0,1,0,0,0
6231,2020,Bromley,image,2,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
6232,2020,Bromley,image,29,6,1,1,0,0,1,0,0,0,0,0,1,0,1,1
6233,2020,Bromley,image,3,40,1,1,0,0,1,1,0,0,1,1,0,0,0,0
6234,2020,Bromley,image,3,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
6235,2020,Bromley,image,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
6236,2020,Bromley,image,8,2,,1,0,0,0,0,0,0,1,0,0,0,0,0
6237,2020,Bromley,text,10,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6238,2020,Bromley,image,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6239,2020,Bromley,image,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6240,2020,Bromley,video,7,4,,0,0,1,0,1,0,0,0,0,1,0,0,0
6241,2020,Bromley,image,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
6242,2020,Bromley,image,18,10,,1,0,0,0,0,1,0,0,0,1,0,1,0
6243,2020,Bromley,image,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
6244,2020,Bromley,image,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
6245,2020,Bromley,image,4,4,,1,0,0,0,0,0,0,0,0,1,0,0,0
6246,2020,Bromley,image,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
6247,2020,Bromley,image,6,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
6248,2020,Bromley,image,1,,,1,0,0,0,0,0,1,0,0,0,0,0,0
6249,2020,Bromley,image,2,2,,1,0,0,0,1,0,0,0,0,1,0,0,0
6250,2020,Bromley,image,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6251,2020,Bromley,video,3,,,0,0,1,0,0,0,0,0,0,1,0,0,0
6252,2020,Bromley,text,,,,0,1,0,0,0,0,0,1,0,0,0,0,0
6253,2020,Bromley,text,4,,,0,1,0,1,0,0,0,1,0,0,1,0,0
6254,2020,Bromley,image,7,1,,1,0,0,1,0,0,0,0,0,0,0,0,0
6255,2020,Bromley,image,5,1,,1,0,0,0,0,0,0,0,0,1,0,0,0
6256,2020,Bromley,image,16,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0
6257,2020,Bromley,image,264,13,16,1,0,0,1,1,0,0,1,0,0,1,1,0
6258,2020,Bromley,image,1,1,,1,0,0,0,1,0,0,0,0,0,0,0,0
6259,2020,Bromley,image,5,,,1,0,0,0,1,0,0,1,0,0,0,0,0
6260,2020,Bromley,image,4,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
6261,2020,Bromley,image,1,,,1,0,0,0,1,1,0,0,0,1,0,1,0
6262,2020,Bromley,video,5,,,0,0,1,1,0,0,0,1,0,0,0,0,0
6263,2020,Bromley,image,2,11,,1,0,0,0,1,0,0,1,0,1,0,1,0
6264,2020,Bromley,image,1,,1,1,0,0,0,0,0,0,0,0,0,1,1,0
6265,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,0,0,0,0
6266,2020,Bromley,image,1,,,1,0,0,0,1,0,0,0,0,1,1,0,0
6267,2020,Bromley,image,,,,1,0,0,0,0,0,0,0,0,0,1,1,0
6268,2020,Bromley,image,,1,,1,0,0,0,0,0,0,0,0,0,1,1,0
6269,2020,Bromley,image,7,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
6270,2020,Bromley,image,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
6271,2020,Bromley,image,1,,,1,0,0,0,1,0,0,0,0,0,1,0,0
6272,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,0,1,0,0
6273,2020,Bromley,image,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0
6274,2020,Bromley,image,,,,1,0,0,0,0,1,0,1,0,0,0,1,0
6275,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,0,0,1,0
6276,2020,Bromley,image,1,1,,1,0,0,0,0,0,0,0,0,1,0,0,0
6277,2020,Bromley,image,1,1,,1,0,0,0,0,0,0,0,0,0,1,1,0
6278,2020,Bromley,image,4,1,,1,0,0,1,1,0,0,0,0,0,0,0,0
6279,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,0,0,0,0
6280,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,1,1,0,0
6281,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,0,0,0,0
6282,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,1,1,0,0
6283,2020,Bromley,image,1,,,1,0,0,0,0,0,0,0,0,0,1,1,0
6284,2020,Bromley,image,1,,,1,0,0,0,1,0,0,0,0,0,0,0,0
6285,2020,Bromley,image,,1,,1,0,0,0,0,0,0,0,0,0,1,1,0
6286,2020,Bromley,image,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6287,2020,Bromley,image,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6288,2020,Bromley,image,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
6289,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,0,1,0,0
6290,2020,Bromley,image,,,,1,0,0,0,0,0,0,0,0,0,1,1,0
6291,2020,Bromley,image,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
6292,2020,Bromley,image,132,18,6,1,0,0,1,0,0,0,0,0,1,1,0,0
6293,2020,Bromley,image,6,6,,1,0,0,0,0,0,0,0,0,0,0,0,0
6294,2020,Bromley,image,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
6295,2020,Bromley,image,4,2,,1,0,0,0,1,0,0,0,0,0,1,0,0
6296,2020,Bromley,image,1,1,,1,0,0,0,0,0,0,0,0,1,1,0,0
6297,2020,Bromley,video,16,7,,0,0,1,1,0,0,0,0,0,0,1,0,0
6298,2020,Bromley,image,1,1,,1,0,0,0,0,1,0,0,0,0,0,0,0
6299,2020,Bromley,text,1,,,0,1,0,1,0,0,0,1,0,0,0,0,0
6300,2020,Bromley,video,,,,0,0,1,0,0,0,0,0,0,1,0,0,0
6301,2020,Bromley,image,7,4,,1,0,0,1,1,0,0,0,0,1,1,0,0
6302,2020,Bromley,image,3,1,,1,0,0,1,0,0,0,0,0,1,0,1,0
6303,2020,Bromley,text,4,1,,0,1,0,0,0,1,0,0,0,0,0,0,0
6304,2020,Bromley,text,7,1,2,0,1,0,1,1,1,0,0,0,1,0,0,0
6305,2020,Bromley,text,2,,,0,1,0,1,1,0,0,1,0,1,0,0,0
6306,2020,Bromley,text,3,,,0,1,0,0,0,1,0,0,0,0,0,0,0
6307,2020,Bromley,video,,,,0,0,1,0,1,0,0,0,0,1,0,0,0
6308,2020,Bromley,text,3,2,,0,1,0,0,0,0,0,0,0,0,0,1,0
6309,2020,Bromley,image,1,2,,1,0,0,0,1,0,0,0,0,0,0,0,0
6310,2020,Bromley,image,9,8,,1,0,0,0,0,0,0,1,0,0,0,0,0
6311,2020,Bromley,image,11,1,,1,0,0,0,0,0,1,0,0,1,0,0,0
6312,2020,Bromley,image,7,4,1,1,0,0,1,1,0,0,0,0,1,1,0,0
6313,2020,Bromley,image,6,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
6314,2020,Bromley,image,3,1,,1,0,0,0,1,0,0,0,0,0,0,0,0
6315,2020,Bromley,image,,,,1,0,0,1,1,0,0,0,0,0,0,0,0
6316,2020,Bromley,text,2,3,,0,1,0,0,1,0,0,0,0,0,0,0,0
6317,2020,Bromley,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6318,2020,Bromley,image,,,,1,0,0,0,1,0,0,0,0,1,0,0,0
6319,2020,Bromley,image,11,5,,1,0,0,0,0,0,0,0,0,1,0,1,0
6320,2020,Bromley,image,11,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6321,2020,Bromley,text,3,3,,0,1,0,0,0,0,0,0,0,0,0,0,0
6322,2020,Bromley,text,3,2,,0,1,0,0,0,0,0,0,0,0,0,0,0
6323,2020,Bromley,image,23,8,,1,0,0,1,1,0,0,0,0,1,1,0,0
6324,2020,Bromley,image,8,2,,1,0,0,0,0,0,1,0,0,0,0,1,0
6325,2020,Bromley,image,6,6,2,1,0,0,1,1,0,0,0,0,1,1,0,0
6326,2020,Bromley,image,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
6327,2020,Bromley,image,8,,,1,0,0,1,0,0,1,0,0,0,1,0,0
6328,2020,Bromley,video,2,1,,0,0,1,0,1,0,0,0,0,0,0,0,0
6329,2020,Bromley,image,168,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6330,2020,Bromley,video,3,2,,0,0,1,0,0,0,0,0,0,0,0,0,0
6331,2020,Bromley,image,98,8,5,1,0,0,1,0,0,0,0,0,0,1,0,0
6332,2020,Bromley,image,131,20,19,1,0,0,1,1,0,0,0,0,1,1,0,0
6333,2020,Bromley,image,2,4,,1,0,0,0,0,0,0,0,0,1,1,0,0
6334,2020,Bromley,image,39,220,4,1,0,0,0,0,0,0,1,1,0,0,0,0
6335,2020,Bromley,image,9,6,,1,0,0,0,0,0,0,0,0,0,0,0,0
6336,2020,Bromley,text,3,2,,0,1,0,0,0,0,0,0,0,0,1,0,0
6337,2020,Bromley,image,3,4,,1,0,0,0,0,0,0,0,0,1,0,0,0
6338,2020,Bromley,image,2,2,,1,0,0,0,1,0,0,0,0,1,0,1,0
6339,2020,Bromley,image,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0
6340,2020,Bromley,image,25,103,1,1,0,0,0,1,0,0,0,1,0,0,0,0
6341,2020,Bromley,video,1,,,0,0,1,0,1,0,0,0,0,1,0,0,0
6342,2020,Bromley,text,7,5,2,0,1,0,0,1,0,0,0,0,1,0,0,0
6343,2020,Bromley,text,2,2,,0,1,0,0,0,0,0,0,0,0,1,0,0
6344,2020,Bromley,text,8,3,,0,1,0,0,0,0,0,0,0,0,1,0,0
6345,2020,Bromley,text,46,14,2,0,1,0,0,0,0,0,0,0,0,1,0,0
6346,2020,Bromley,image,5,2,,1,0,0,0,1,0,0,0,0,0,0,0,0
6347,2020,Bromley,image,1,,,1,0,0,1,0,0,0,1,0,0,0,0,0
6348,2020,Bromley,image,17,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
6349,2020,Bromley,image,11,5,,1,0,0,1,1,0,0,1,0,0,0,1,0
6350,2020,Bromley,image,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6351,2020,Bromley,text,12,33,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6352,2020,Bromley,text,5,,,0,1,0,0,1,1,0,0,0,0,0,0,0
6353,2020,Bromley,text,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6354,2020,Bromley,image,12,5,1,1,0,0,1,0,1,0,0,0,1,1,0,0
6355,2020,Bromley,image,47,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0
6356,2020,Bromley,text,1,,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6357,2020,Bromley,image,93,19,27,1,0,0,1,0,0,0,0,0,0,1,0,0
6358,2020,Bromley,image,1,6,,1,0,0,1,1,0,0,0,0,0,0,0,0
6359,2020,Bromley,text,,3,,0,1,0,0,0,0,0,0,0,0,0,0,0
6360,2020,Bromley,image,7,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0
6361,2020,Bromley,image,155,53,5,1,0,0,1,1,0,0,0,0,0,0,0,0
6362,2020,Bromley,text,15,16,,0,1,0,1,1,0,0,0,0,0,0,0,0
6363,2020,Bromley,image,103,14,5,1,0,0,0,0,0,0,0,0,1,0,0,0
6364,2020,Bromley,image,2,3,,1,0,0,0,0,0,0,0,0,0,0,0,0
6365,2020,Bromley,text,37,46,6,0,1,0,0,0,0,0,0,0,0,0,0,0
6366,2020,Bromley,text,16,13,,0,1,0,0,0,0,0,0,0,0,0,0,0
6367,2020,Bromley,image,7,1,,1,0,0,1,0,0,1,0,0,0,0,0,0
6368,2020,Bromley,image,280,54,22,1,0,0,0,0,0,0,0,0,1,0,1,0
6369,2020,Bromley,image,381,459,23,1,0,0,1,1,0,0,0,0,0,0,0,0
6370,2020,Bromley,image,454,125,16,1,0,0,0,1,0,0,0,0,1,0,0,0
6371,2020,Bromley,text,23,28,3,0,1,0,0,1,0,0,0,0,0,0,0,0
6372,2020,Bromley,image,994,2.1K,85,1,0,0,1,1,0,0,0,0,1,1,0,0
6373,2020,Bromley,text,206,48,14,0,1,0,1,0,0,0,0,0,0,0,0,0
6374,2020,Bromley,video,96,43,6,0,0,1,0,0,0,0,1,0,0,1,0,0
6375,2020,Bromley,video,12,1,,0,0,1,0,0,0,0,0,0,0,1,0,0
6376,2020,Bromley,image,11,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6377,2020,Bromley,image,12,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
6378,2020,Bromley,text,34,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6379,2020,Bromley,text,43,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0
6380,2020,Bromley,text,7,1,,0,1,0,0,0,1,0,0,0,0,0,0,0
6381,2020,Bromley,image,20,3,,1,0,0,0,1,0,0,0,0,1,0,0,0
6382,2020,Bromley,image,3,2,,1,0,0,0,0,0,0,1,0,0,0,0,0
6383,2020,Bromley,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6384,2020,Bromley,image,,8,,1,0,0,0,1,0,0,0,0,0,0,1,0
6385,2020,Bromley,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
6386,2020,Bromley,text,16,11,3,0,1,0,1,1,0,0,0,0,1,1,0,0
6387,2020,Bromley,image,13,14,3,1,0,0,0,0,0,0,0,0,0,0,1,0
6388,2020,Bromley,image,5,1,,1,0,0,0,0,0,0,0,0,1,0,1,0
6389,2020,Bromley,image,4,,,1,0,0,1,1,0,0,0,0,0,0,0,0
6390,2020,Bromley,text,16,4,,0,1,0,1,0,0,0,1,0,0,1,1,0
6391,2020,Bromley,image,32,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0
6392,2020,Bromley,image,10,11,,1,0,0,1,1,0,0,0,0,1,0,0,0
