;year;gender;race;borough;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;year;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;gender_Male;race_Black;race_White;borough_Barnet;borough_Bexley;borough_Brent;borough_Bromley;borough_Camden;borough_Croydon;borough_Ealing;borough_Enfield;borough_Greenwich;borough_Hackney;borough_Hammersmith and Fulham;borough_Haringey;borough_Harrow;borough_Havering;borough_Hillingdon;borough_Hounslow;borough_Islington;borough_Kensington and Chelsea;borough_Kingston upon Thames;borough_Lambeth;borough_Lewisham;borough_Merton;borough_Newham;borough_Redbridge;borough_Richmond upon Thames;borough_Southwark;borough_Sutton;borough_Tower Hamlets;borough_Waltham Forest;borough_Wandsworth;borough_Westminster
0;2018;Female;Asian;Barking and Dagenham;1.4193548387096775;1.5806451612903225;31;373;0.08310991957104558;1.5;2018;1.4193548387096775;1.5806451612903225;31;373;0.08310991957104558;1.5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
1;2018;Female;Asian;Barnet;1.3611111111111112;1.5833333333333333;36;368;0.09782608695652174;1.4722222222222223;2018;1.3611111111111112;1.5833333333333333;36;368;0.09782608695652174;1.4722222222222223;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2;2018;Female;Asian;Bexley;1.5217391304347827;1.4782608695652173;23;371;0.06199460916442048;1.5;2018;1.5217391304347827;1.4782608695652173;23;371;0.06199460916442048;1.5;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
3;2018;Female;Asian;Brent;1.2592592592592593;1.7037037037037037;54;354;0.15254237288135594;1.4814814814814814;2018;1.2592592592592593;1.7037037037037037;54;354;0.15254237288135594;1.4814814814814814;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
4;2018;Female;Asian;Bromley;1.0;2.0;3;374;0.008021390374331552;1.5;2018;1.0;2.0;3;374;0.008021390374331552;1.5;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5;2018;Female;Asian;Camden;1.15;1.85;20;365;0.0547945205479452;1.5;2018;1.15;1.85;20;365;0.0547945205479452;1.5;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
6;2018;Female;Asian;Croydon;1.625;1.7083333333333333;24;357;0.06722689075630252;1.6666666666666665;2018;1.625;1.7083333333333333;24;357;0.06722689075630252;1.6666666666666665;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
7;2018;Female;Asian;Ealing;1.5319148936170213;1.9574468085106382;47;358;0.13128491620111732;1.7446808510638299;2018;1.5319148936170213;1.9574468085106382;47;358;0.13128491620111732;1.7446808510638299;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
8;2018;Female;Asian;Enfield;1.24;1.44;25;356;0.0702247191011236;1.3399999999999999;2018;1.24;1.44;25;356;0.0702247191011236;1.3399999999999999;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
9;2018;Female;Asian;Greenwich;1.4;1.45;20;350;0.05714285714285714;1.4249999999999998;2018;1.4;1.45;20;350;0.05714285714285714;1.4249999999999998;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
10;2018;Female;Asian;Hackney;1.2941176470588236;1.7058823529411764;17;375;0.04533333333333334;1.5;2018;1.2941176470588236;1.7058823529411764;17;375;0.04533333333333334;1.5;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
11;2018;Female;Asian;Hammersmith and Fulham;1.3846153846153846;1.6153846153846154;13;338;0.038461538461538464;1.5;2018;1.3846153846153846;1.6153846153846154;13;338;0.038461538461538464;1.5;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
12;2018;Female;Asian;Haringey;1.3333333333333333;1.9166666666666667;12;355;0.03380281690140845;1.625;2018;1.3333333333333333;1.9166666666666667;12;355;0.03380281690140845;1.625;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
13;2018;Female;Asian;Harrow;1.4470588235294117;1.7294117647058824;85;353;0.24079320113314448;1.5882352941176472;2018;1.4470588235294117;1.7294117647058824;85;353;0.24079320113314448;1.5882352941176472;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
14;2018;Female;Asian;Havering;1.1875;1.5;16;363;0.0440771349862259;1.34375;2018;1.1875;1.5;16;363;0.0440771349862259;1.34375;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
15;2018;Female;Asian;Hillingdon;1.2641509433962264;1.7358490566037736;53;368;0.14402173913043478;1.5;2018;1.2641509433962264;1.7358490566037736;53;368;0.14402173913043478;1.5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
16;2018;Female;Asian;Hounslow;1.576271186440678;1.9491525423728813;59;359;0.16434540389972144;1.7627118644067796;2018;1.576271186440678;1.9491525423728813;59;359;0.16434540389972144;1.7627118644067796;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
17;2018;Female;Asian;Islington;1.1666666666666667;1.625;24;355;0.0676056338028169;1.3958333333333335;2018;1.1666666666666667;1.625;24;355;0.0676056338028169;1.3958333333333335;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
18;2018;Female;Asian;Kensington and Chelsea;1.45;1.65;20;317;0.06309148264984227;1.5499999999999998;2018;1.45;1.65;20;317;0.06309148264984227;1.5499999999999998;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False
19;2018;Female;Asian;Kingston upon Thames;1.3793103448275863;1.6206896551724137;29;372;0.07795698924731183;1.5;2018;1.3793103448275863;1.6206896551724137;29;372;0.07795698924731183;1.5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
20;2018;Female;Asian;Lambeth;1.2105263157894737;1.4210526315789473;19;333;0.057057057057057055;1.3157894736842106;2018;1.2105263157894737;1.4210526315789473;19;333;0.057057057057057055;1.3157894736842106;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
21;2018;Female;Asian;Lewisham;1.0714285714285714;1.6428571428571428;14;348;0.040229885057471264;1.3571428571428572;2018;1.0714285714285714;1.6428571428571428;14;348;0.040229885057471264;1.3571428571428572;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
22;2018;Female;Asian;Merton;1.65;1.875;40;357;0.11204481792717087;1.7625;2018;1.65;1.875;40;357;0.11204481792717087;1.7625;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
23;2018;Female;Asian;Newham;1.5538461538461539;1.7692307692307692;65;350;0.18571428571428572;1.6615384615384614;2018;1.5538461538461539;1.7692307692307692;65;350;0.18571428571428572;1.6615384615384614;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
