;year;gender;race;borough;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;year;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;gender_Male;race_Black;race_White;borough_Barnet;borough_Bexley;borough_Brent;borough_Bromley;borough_Camden;borough_Croydon;borough_Ealing;borough_Enfield;borough_Greenwich;borough_Hackney;borough_Hammersmith and Fulham;borough_Haringey;borough_Harrow;borough_Havering;borough_Hillingdon;borough_Hounslow;borough_Islington;borough_Kensington and Chelsea;borough_Kingston upon Thames;borough_Lambeth;borough_Lewisham;borough_Merton;borough_Newham;borough_Redbridge;borough_Richmond upon Thames;borough_Southwark;borough_Sutton;borough_Tower Hamlets;borough_Waltham Forest;borough_Wandsworth;borough_Westminster
59;2017;Female;Black;Tower Hamlets;1.3333333333333333;1.6;15;294;0.05102040816326531;1.4666666666666668;2017;1.3333333333333333;1.6;15;294;0.05102040816326531;1.4666666666666668;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
60;2017;Female;Black;Waltham Forest;1.3333333333333333;1.9;30;293;0.10238907849829351;1.6166666666666667;2017;1.3333333333333333;1.9;30;293;0.10238907849829351;1.6166666666666667;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
61;2017;Female;Black;Wandsworth;1.3214285714285714;1.9285714285714286;28;284;0.09859154929577464;1.625;2017;1.3214285714285714;1.9285714285714286;28;284;0.09859154929577464;1.625;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False
62;2017;Female;Black;Westminster;1.5454545454545454;1.8181818181818181;11;284;0.03873239436619718;1.6818181818181817;2017;1.5454545454545454;1.8181818181818181;11;284;0.03873239436619718;1.6818181818181817;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
63;2017;Female;White;Barking and Dagenham;1.4174757281553398;1.5533980582524272;103;303;0.33993399339933994;1.4854368932038835;2017;1.4174757281553398;1.5533980582524272;103;303;0.33993399339933994;1.4854368932038835;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
64;2017;Female;White;Barnet;1.4754098360655739;1.680327868852459;122;292;0.4178082191780822;1.5778688524590163;2017;1.4754098360655739;1.680327868852459;122;292;0.4178082191780822;1.5778688524590163;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
65;2017;Female;White;Bexley;1.6412213740458015;1.816793893129771;131;315;0.4158730158730159;1.7290076335877862;2017;1.6412213740458015;1.816793893129771;131;315;0.4158730158730159;1.7290076335877862;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
66;2017;Female;White;Brent;1.5625;1.890625;64;298;0.21476510067114093;1.7265625;2017;1.5625;1.890625;64;298;0.21476510067114093;1.7265625;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
67;2017;Female;White;Bromley;1.5202702702702702;1.8243243243243243;148;314;0.4713375796178344;1.6722972972972974;2017;1.5202702702702702;1.8243243243243243;148;314;0.4713375796178344;1.6722972972972974;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
68;2017;Female;White;Camden;1.5546218487394958;1.9831932773109244;119;314;0.37898089171974525;1.76890756302521;2017;1.5546218487394958;1.9831932773109244;119;314;0.37898089171974525;1.76890756302521;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
